Sample	Genus	DNA_Abund	RNA_abund	Donor	Condition	Replicate
D06_OR_R2	Spirochaetes	0.0040002000100005	0.00500010000200004	D06	OR	R2
D06_OR_R2	Synergistetes	0.00100005000250013	0.00100002000040001	D06	OR	R2
D06_OR_R2	Tenericutes	0.00100005000250013	0	D06	OR	R2
D06_OR_R2	Thaumarchaeota	0	0	D06	OR	R2
D06_OR_R2	Thermotogae (200918)	0	0	D06	OR	R2
D06_OR_R2	Verrucomicrobia	0.0110005500275014	0.0120002400048001	D06	OR	R2
D06_OR_R2	Zoopagomycota	0.00100005000250013	0.00300006000120002	D06	OR	R2
D06_OR_R3	Acidobacteria	0.00400008000160003	0.0100002000040001	D06	OR	R3
D06_OR_R3	Actinobacteria (201174)	7.33814676293526	3.82707654153083	D06	OR	R3
D06_OR_R3	Aquificae (200783)	0	0	D06	OR	R3
D06_OR_R3	Armatimonadetes	0	0.00200004000080002	D06	OR	R3
D06_OR_R3	Ascomycota	0.0340006800136003	0.309006180123602	D06	OR	R3
D06_OR_R3	Bacteroidetes	38.5887717754355	59.3451869037381	D06	OR	R3
D06_OR_R3	Balneolaeota	0	0	D06	OR	R3
D06_OR_R3	Basidiomycota	0.00800016000320006	0.0600012000240005	D06	OR	R3
D06_OR_R3	Blastocladiomycota	0	0.00100002000040001	D06	OR	R3
D06_OR_R3	Calditrichaeota	0	0	D06	OR	R3
D06_OR_R3	candidate division WOR-3	0	0	D06	OR	R3
D06_OR_R3	candidate division Zixibacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Aminicenantes	0	0	D06	OR	R3
D06_OR_R3	Candidatus Bathyarchaeota	0	0	D06	OR	R3
D06_OR_R3	Candidatus Dormibacteraeota	0	0.00100002000040001	D06	OR	R3
D06_OR_R3	Candidatus Edwardsbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Eisenbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Eremiobacteraeota	0	0	D06	OR	R3
D06_OR_R3	Candidatus Handelsmanbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Hydrogenedentes	0	0	D06	OR	R3
D06_OR_R3	Candidatus Kryptonia	0	0	D06	OR	R3
D06_OR_R3	Candidatus Latescibacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Magasanikbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Marinimicrobia	0	0	D06	OR	R3
D06_OR_R3	Candidatus Melainabacteria	0.0100002000040001	0.00100002000040001	D06	OR	R3
D06_OR_R3	Candidatus Moranbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Nomurabacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Omnitrophica	0	0.00100002000040001	D06	OR	R3
D06_OR_R3	Candidatus Peregrinibacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Portnoybacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Rokubacteria	0	0.00300006000120002	D06	OR	R3
D06_OR_R3	Candidatus Saccharibacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Sumerlaeota	0	0	D06	OR	R3
D06_OR_R3	Candidatus Sungbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Wallbacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Woesearchaeota	0	0	D06	OR	R3
D06_OR_R3	Candidatus Woesebacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Yanofskybacteria	0	0	D06	OR	R3
D06_OR_R3	Candidatus Zambryskibacteria	0	0	D06	OR	R3
D06_OR_R3	Chlamydiae	0	0.00200004000080002	D06	OR	R3
D06_OR_R3	Chlorobi	0	0	D06	OR	R3
D06_OR_R3	Chloroflexi	0.00500010000200004	0.0200004000080002	D06	OR	R3
D06_OR_R3	Chytridiomycota	0.00100002000040001	0.00200004000080002	D06	OR	R3
D06_OR_R3	Crenarchaeota	0	0	D06	OR	R3
D06_OR_R3	Cryptomycota	0	0	D06	OR	R3
D06_OR_R3	Cyanobacteria	0.00300006000120002	0.00500010000200004	D06	OR	R3
D06_OR_R3	Deinococcus-Thermus	0.00100002000040001	0.00300006000120002	D06	OR	R3
D06_OR_R3	Elusimicrobia (74152)	0.00100002000040001	0.00200004000080002	D06	OR	R3
D06_OR_R3	Euryarchaeota	0.00300006000120002	0.00500010000200004	D06	OR	R3
D06_OR_R3	Fibrobacteres	0.00100002000040001	0.00100002000040001	D06	OR	R3
D06_OR_R3	Firmicutes	53.730074601492	35.6137122742455	D06	OR	R3
D06_OR_R3	Fusobacteria	0.00300006000120002	0.00100002000040001	D06	OR	R3
D06_OR_R3	Gemmatimonadetes (142182)	0.00100002000040001	0.00400008000160003	D06	OR	R3
D06_OR_R3	Ignavibacteriae	0.00100002000040001	0.00100002000040001	D06	OR	R3
D06_OR_R3	Lentisphaerae	0.00100002000040001	0.00300006000120002	D06	OR	R3
D06_OR_R3	Microsporidia	0.00100002000040001	0.00100002000040001	D06	OR	R3
D06_OR_R3	Mucoromycota	0.00600012000240005	0.0520010400208004	D06	OR	R3
D06_OR_R3	Negarnaviricota	0	0	D06	OR	R3
D06_OR_R3	Nitrospinae	0	0.00100002000040001	D06	OR	R3
D06_OR_R3	Nitrospirae	0.00100002000040001	0.00100002000040001	D06	OR	R3
D06_OR_R3	Other	-1.4210854715202e-14	-4.2632564145606e-14	D06	OR	R3
D06_OR_R3	Planctomycetes	0.00200004000080002	0.00800016000320006	D06	OR	R3
D06_OR_R3	Proteobacteria	0.237004740094802	0.690013800276005	D06	OR	R3
D06_OR_R3	Spirochaetes	0.00400008000160003	0.00500010000200004	D06	OR	R3
D06_OR_R3	Synergistetes	0.00100002000040001	0.00200004000080002	D06	OR	R3
D06_OR_R3	Tenericutes	0.00100002000040001	0	D06	OR	R3
D06_OR_R3	Thaumarchaeota	0	0.00100002000040001	D06	OR	R3
D06_OR_R3	Thermotogae (200918)	0	0	D06	OR	R3
D06_OR_R3	Verrucomicrobia	0.0120002400048001	0.0150003000060001	D06	OR	R3
D06_OR_R3	Zoopagomycota	0.00100002000040001	0.00100002000040001	D06	OR	R3
D06_ZF_R1	Acidobacteria	0.00500040003200256	0.0100008000640051	D06	ZF	R1
D06_ZF_R1	Actinobacteria (201174)	9.00072005760461	3.35926874149932	D06	ZF	R1
D06_ZF_R1	Aquificae (200783)	0	0	D06	ZF	R1
D06_ZF_R1	Armatimonadetes	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Ascomycota	0.0360028802304184	0.082006560524842	D06	ZF	R1
D06_ZF_R1	Bacteroidetes	40.8512681014481	30.8024641971358	D06	ZF	R1
D06_ZF_R1	Balneolaeota	0	0	D06	ZF	R1
D06_ZF_R1	Basidiomycota	0.0080006400512041	0.0270021601728138	D06	ZF	R1
D06_ZF_R1	Blastocladiomycota	0	0	D06	ZF	R1
D06_ZF_R1	Calditrichaeota	0	0	D06	ZF	R1
D06_ZF_R1	candidate division WOR-3	0	0	D06	ZF	R1
D06_ZF_R1	candidate division Zixibacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Aminicenantes	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Candidatus Bathyarchaeota	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Dormibacteraeota	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Candidatus Edwardsbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Eisenbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Eremiobacteraeota	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Candidatus Handelsmanbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Hydrogenedentes	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Kryptonia	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Latescibacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Magasanikbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Marinimicrobia	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Melainabacteria	0.00700056004480358	0	D06	ZF	R1
D06_ZF_R1	Candidatus Moranbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Nomurabacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Omnitrophica	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Candidatus Peregrinibacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Portnoybacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Rokubacteria	0	0.00200016001280102	D06	ZF	R1
D06_ZF_R1	Candidatus Saccharibacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Sumerlaeota	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Sungbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Wallbacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Woesearchaeota	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Woesebacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Yanofskybacteria	0	0	D06	ZF	R1
D06_ZF_R1	Candidatus Zambryskibacteria	0	0	D06	ZF	R1
D06_ZF_R1	Chlamydiae	0	0	D06	ZF	R1
D06_ZF_R1	Chlorobi	0	0	D06	ZF	R1
D06_ZF_R1	Chloroflexi	0.00500040003200256	0.0280022401792143	D06	ZF	R1
D06_ZF_R1	Chytridiomycota	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Crenarchaeota	0	0	D06	ZF	R1
D06_ZF_R1	Cryptomycota	0	0	D06	ZF	R1
D06_ZF_R1	Cyanobacteria	0.00300024001920154	0.0120009600768061	D06	ZF	R1
D06_ZF_R1	Deinococcus-Thermus	0.00100008000640051	0.00200016001280102	D06	ZF	R1
D06_ZF_R1	Elusimicrobia (74152)	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Euryarchaeota	0.00300024001920154	0.00900072005760461	D06	ZF	R1
D06_ZF_R1	Fibrobacteres	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Firmicutes	49.8379870389631	65.1092087366989	D06	ZF	R1
D06_ZF_R1	Fusobacteria	0.00200016001280102	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Gemmatimonadetes (142182)	0.00100008000640051	0.00200016001280102	D06	ZF	R1
D06_ZF_R1	Ignavibacteriae	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Lentisphaerae	0.00100008000640051	0.00300024001920154	D06	ZF	R1
D06_ZF_R1	Microsporidia	0.00100008000640051	0	D06	ZF	R1
D06_ZF_R1	Mucoromycota	0.00600048003840307	0.00300024001920154	D06	ZF	R1
D06_ZF_R1	Negarnaviricota	0	0	D06	ZF	R1
D06_ZF_R1	Nitrospinae	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Nitrospirae	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Other	-4.2632564145606e-14	-9.9475983006414e-14	D06	ZF	R1
D06_ZF_R1	Planctomycetes	0.00300024001920154	0.00600048003840307	D06	ZF	R1
D06_ZF_R1	Proteobacteria	0.201016081286503	0.511040883270662	D06	ZF	R1
D06_ZF_R1	Spirochaetes	0.00400032002560205	0.00500040003200256	D06	ZF	R1
D06_ZF_R1	Synergistetes	0.00100008000640051	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Tenericutes	0.00100008000640051	0	D06	ZF	R1
D06_ZF_R1	Thaumarchaeota	0	0.00100008000640051	D06	ZF	R1
D06_ZF_R1	Thermotogae (200918)	0	0	D06	ZF	R1
D06_ZF_R1	Verrucomicrobia	0.0150012000960077	0.0110008800704056	D06	ZF	R1
D06_ZF_R1	Zoopagomycota	0.00100008000640051	0.00200016001280102	D06	ZF	R1
D06_ZF_R2	Acidobacteria	0.00500030001800108	0.0130009100637045	D06	ZF	R2
D06_ZF_R2	Actinobacteria (201174)	9.39256355381323	3.16022121548508	D06	ZF	R2
D06_ZF_R2	Aquificae (200783)	0	0	D06	ZF	R2
D06_ZF_R2	Armatimonadetes	0	0.00200014000980069	D06	ZF	R2
D06_ZF_R2	Ascomycota	0.0360021601296078	0.182012740891862	D06	ZF	R2
D06_ZF_R2	Bacteroidetes	35.5591335480129	23.8796715770104	D06	ZF	R2
D06_ZF_R2	Balneolaeota	0	0	D06	ZF	R2
D06_ZF_R2	Basidiomycota	0.00800048002880173	0.0480033602352165	D06	ZF	R2
D06_ZF_R2	Blastocladiomycota	0	0	D06	ZF	R2
D06_ZF_R2	Calditrichaeota	0	0	D06	ZF	R2
D06_ZF_R2	candidate division WOR-3	0	0	D06	ZF	R2
D06_ZF_R2	candidate division Zixibacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Aminicenantes	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Candidatus Bathyarchaeota	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Dormibacteraeota	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Candidatus Edwardsbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Eisenbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Eremiobacteraeota	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Candidatus Handelsmanbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Hydrogenedentes	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Kryptonia	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Latescibacteria	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Candidatus Magasanikbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Marinimicrobia	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Melainabacteria	0.00800048002880173	0	D06	ZF	R2
D06_ZF_R2	Candidatus Moranbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Nomurabacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Omnitrophica	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Candidatus Peregrinibacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Portnoybacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Rokubacteria	0	0.00300021001470103	D06	ZF	R2
D06_ZF_R2	Candidatus Saccharibacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Sumerlaeota	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Sungbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Wallbacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Woesearchaeota	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Woesebacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Yanofskybacteria	0	0	D06	ZF	R2
D06_ZF_R2	Candidatus Zambryskibacteria	0	0	D06	ZF	R2
D06_ZF_R2	Chlamydiae	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Chlorobi	0	0	D06	ZF	R2
D06_ZF_R2	Chloroflexi	0.00500030001800108	0.0300021001470103	D06	ZF	R2
D06_ZF_R2	Chytridiomycota	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Crenarchaeota	0	0	D06	ZF	R2
D06_ZF_R2	Cryptomycota	0	0	D06	ZF	R2
D06_ZF_R2	Cyanobacteria	0.00300018001080065	0.0100007000490034	D06	ZF	R2
D06_ZF_R2	Deinococcus-Thermus	0.00100006000360022	0.00200014000980069	D06	ZF	R2
D06_ZF_R2	Elusimicrobia (74152)	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Euryarchaeota	0.00300018001080065	0.00600042002940206	D06	ZF	R2
D06_ZF_R2	Fibrobacteres	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Firmicutes	54.7512850771046	71.9340353824768	D06	ZF	R2
D06_ZF_R2	Fusobacteria	0.00300018001080065	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Gemmatimonadetes (142182)	0.00100006000360022	0.00300021001470103	D06	ZF	R2
D06_ZF_R2	Ignavibacteriae	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Lentisphaerae	0	0.00300021001470103	D06	ZF	R2
D06_ZF_R2	Microsporidia	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Mucoromycota	0.00700042002520151	0.0250017501225086	D06	ZF	R2
D06_ZF_R2	Negarnaviricota	0	0	D06	ZF	R2
D06_ZF_R2	Nitrospinae	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Nitrospirae	0.00100006000360022	0.00200014000980069	D06	ZF	R2
D06_ZF_R2	Other	-5.6843418860808e-14	-1.4210854715202e-13	D06	ZF	R2
D06_ZF_R2	Planctomycetes	0.00200012000720043	0.00800056003920274	D06	ZF	R2
D06_ZF_R2	Proteobacteria	0.18601116066964	0.652045643195024	D06	ZF	R2
D06_ZF_R2	Spirochaetes	0.00400024001440086	0.0070004900343024	D06	ZF	R2
D06_ZF_R2	Synergistetes	0.00100006000360022	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Tenericutes	0.00100006000360022	0	D06	ZF	R2
D06_ZF_R2	Thaumarchaeota	0	0.00100007000490034	D06	ZF	R2
D06_ZF_R2	Thermotogae (200918)	0	0	D06	ZF	R2
D06_ZF_R2	Verrucomicrobia	0.0150009000540032	0.0130009100637045	D06	ZF	R2
D06_ZF_R2	Zoopagomycota	0.00100006000360022	0.00200014000980069	D06	ZF	R2
D06_ZF_R3	Acidobacteria	0.00300024001920154	0.00800032001280051	D06	ZF	R3
D06_ZF_R3	Actinobacteria (201174)	10.3008240659253	1.80107204288172	D06	ZF	R3
D06_ZF_R3	Aquificae (200783)	0	0	D06	ZF	R3
D06_ZF_R3	Armatimonadetes	0	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Ascomycota	0.0350028002240179	0.0760030401216049	D06	ZF	R3
D06_ZF_R3	Bacteroidetes	20.1266101288103	29.6581863274531	D06	ZF	R3
D06_ZF_R3	Balneolaeota	0	0	D06	ZF	R3
D06_ZF_R3	Basidiomycota	0.0080006400512041	0.0130005200208008	D06	ZF	R3
D06_ZF_R3	Blastocladiomycota	0	0	D06	ZF	R3
D06_ZF_R3	Calditrichaeota	0	0	D06	ZF	R3
D06_ZF_R3	candidate division WOR-3	0	0	D06	ZF	R3
D06_ZF_R3	candidate division Zixibacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Aminicenantes	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Bathyarchaeota	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Dormibacteraeota	0	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Candidatus Edwardsbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Eisenbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Eremiobacteraeota	0	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Candidatus Handelsmanbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Hydrogenedentes	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Kryptonia	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Latescibacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Magasanikbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Marinimicrobia	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Melainabacteria	0.0120009600768061	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Candidatus Moranbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Nomurabacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Omnitrophica	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Peregrinibacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Portnoybacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Rokubacteria	0	0.00200008000320013	D06	ZF	R3
D06_ZF_R3	Candidatus Saccharibacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Sumerlaeota	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Sungbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Wallbacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Woesearchaeota	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Woesebacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Yanofskybacteria	0	0	D06	ZF	R3
D06_ZF_R3	Candidatus Zambryskibacteria	0	0	D06	ZF	R3
D06_ZF_R3	Chlamydiae	0	0	D06	ZF	R3
D06_ZF_R3	Chlorobi	0	0	D06	ZF	R3
D06_ZF_R3	Chloroflexi	0.00400032002560205	0.0170006800272011	D06	ZF	R3
D06_ZF_R3	Chytridiomycota	0.00100008000640051	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Crenarchaeota	0	0	D06	ZF	R3
D06_ZF_R3	Cryptomycota	0	0	D06	ZF	R3
D06_ZF_R3	Cyanobacteria	0.00200016001280102	0.00800032001280051	D06	ZF	R3
D06_ZF_R3	Deinococcus-Thermus	0.00100008000640051	0.00200008000320013	D06	ZF	R3
D06_ZF_R3	Elusimicrobia (74152)	0.00100008000640051	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Euryarchaeota	0.00300024001920154	0.00400016000640026	D06	ZF	R3
D06_ZF_R3	Fibrobacteres	0.00100008000640051	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Firmicutes	69.2955436434915	67.9307172286891	D06	ZF	R3
D06_ZF_R3	Fusobacteria	0.00300024001920154	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Gemmatimonadetes (142182)	0.00100008000640051	0.00200008000320013	D06	ZF	R3
D06_ZF_R3	Ignavibacteriae	0.00100008000640051	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Lentisphaerae	0	0.00200008000320013	D06	ZF	R3
D06_ZF_R3	Microsporidia	0.00100008000640051	0	D06	ZF	R3
D06_ZF_R3	Mucoromycota	0.00700056004480358	0.00700028001120045	D06	ZF	R3
D06_ZF_R3	Negarnaviricota	0	0	D06	ZF	R3
D06_ZF_R3	Nitrospinae	0	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Nitrospirae	0.00100008000640051	0.00200008000320013	D06	ZF	R3
D06_ZF_R3	Other	-9.9475983006414e-14	5.6843418860808e-14	D06	ZF	R3
D06_ZF_R3	Planctomycetes	0.00200016001280102	0.00500020000800032	D06	ZF	R3
D06_ZF_R3	Proteobacteria	0.17501400112009	0.417016680667227	D06	ZF	R3
D06_ZF_R3	Spirochaetes	0.00300024001920154	0.00600024000960038	D06	ZF	R3
D06_ZF_R3	Synergistetes	0	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Tenericutes	0.00100008000640051	0.00100004000160006	D06	ZF	R3
D06_ZF_R3	Thaumarchaeota	0	0	D06	ZF	R3
D06_ZF_R3	Thermotogae (200918)	0	0	D06	ZF	R3
D06_ZF_R3	Verrucomicrobia	0.0100008000640051	0.0210008400336013	D06	ZF	R3
D06_ZF_R3	Zoopagomycota	0.00100008000640051	0.00600024000960038	D06	ZF	R3
D06_ZH_R1	Acidobacteria	0.00500015000450013	0.00200010000500025	D06	ZH	R1
D06_ZH_R1	Actinobacteria (201174)	1.94705841175235	0.420021001050052	D06	ZH	R1
D06_ZH_R1	Aquificae (200783)	0	0	D06	ZH	R1
D06_ZH_R1	Armatimonadetes	0.00100003000090003	0	D06	ZH	R1
D06_ZH_R1	Ascomycota	0.036001080032401	0.0740037001850092	D06	ZH	R1
D06_ZH_R1	Bacteroidetes	56.2636879106373	86.8833441672084	D06	ZH	R1
D06_ZH_R1	Balneolaeota	0	0	D06	ZH	R1
D06_ZH_R1	Basidiomycota	0.00800024000720022	0.0580029001450073	D06	ZH	R1
D06_ZH_R1	Blastocladiomycota	0	0	D06	ZH	R1
D06_ZH_R1	Calditrichaeota	0	0	D06	ZH	R1
D06_ZH_R1	candidate division WOR-3	0	0	D06	ZH	R1
D06_ZH_R1	candidate division Zixibacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Aminicenantes	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Bathyarchaeota	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Dormibacteraeota	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Edwardsbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Eisenbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Eremiobacteraeota	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Handelsmanbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Hydrogenedentes	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Kryptonia	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Latescibacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Magasanikbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Marinimicrobia	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Melainabacteria	0.00900027000810024	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Candidatus Moranbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Nomurabacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Omnitrophica	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Peregrinibacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Portnoybacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Rokubacteria	0.00100003000090003	0	D06	ZH	R1
D06_ZH_R1	Candidatus Saccharibacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Sumerlaeota	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Sungbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Wallbacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Woesearchaeota	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Woesebacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Yanofskybacteria	0	0	D06	ZH	R1
D06_ZH_R1	Candidatus Zambryskibacteria	0	0	D06	ZH	R1
D06_ZH_R1	Chlamydiae	0	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Chlorobi	0	0	D06	ZH	R1
D06_ZH_R1	Chloroflexi	0.00600018000540016	0.00600030001500075	D06	ZH	R1
D06_ZH_R1	Chytridiomycota	0.00100003000090003	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Crenarchaeota	0	0	D06	ZH	R1
D06_ZH_R1	Cryptomycota	0	0	D06	ZH	R1
D06_ZH_R1	Cyanobacteria	0.00300009000270008	0.00300015000750037	D06	ZH	R1
D06_ZH_R1	Deinococcus-Thermus	0.00100003000090003	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Elusimicrobia (74152)	0.00100003000090003	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Euryarchaeota	0.00300009000270008	0.00700035001750088	D06	ZH	R1
D06_ZH_R1	Fibrobacteres	0.00100003000090003	0	D06	ZH	R1
D06_ZH_R1	Firmicutes	41.4162424872746	11.7365868293415	D06	ZH	R1
D06_ZH_R1	Fusobacteria	0.00400012000360011	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Gemmatimonadetes (142182)	0.00100003000090003	0.00100005000250013	D06	ZH	R1
D06_ZH_R1	Ignavibacteriae	0.00100003000090003	0	D06	ZH	R1
D06_ZH_R1	Lentisphaerae	0.00100003000090003	0	D06	ZH	R1
D06_ZH_R1	Microsporidia	0	0	D06	ZH	R1
D06_ZH_R1	Mucoromycota	0.00600018000540016	0.00900045002250112	D06	ZH	R1
